event_id,game_id,team_id,period,type,sub_type,main_player_id,second_player,third_player,main_location x,main_location y,second_location x,second_location y,home_team,Distance,away_team,venue,league_name,game_date,home_starts_left_side,seconds,event_index,h1,h2,h3,h4,h5,h6,a1,a2,a3,a4,a5,a6,h_goalie_id,a_goalie_id,ENG,away_state,home_state,game_state,game_state_2,face_off,Goal,Time of Goal/Faceoff,60 Second Cutoff,Events leading up to goal
28778,29,11,1,pass,,385,354,,-65,92,-32,92,11,33,5,,AHL,12/30/16,,530,29530,347,353,355,378,385,,311,318,314,326,338,345,347,311,0,5,4,4v5,SH,0,0,0,0,1
28782,29,5,1,puck_recovery,,326,,,58,-92,,,11,0,5,,AHL,12/30/16,,531,29531,347,353,355,378,385,370,311,318,314,326,338,345,347,311,0,5,5,5v5,EV,0,0,0,0,1
28787,29,5,1,pass,,326,338,,97,0,71,46,11,52.83937925,5,,AHL,12/30/16,,532,29532,347,353,355,378,385,370,311,318,314,326,338,345,347,311,0,5,5,5v5,EV,0,0,0,0,1
28788,29,5,1,goal,,338,326,345,90,0,,,11,0,5,,AHL,12/30/16,,538,29538,347,378,385,354,362,384,311,318,338,322,332,335,347,311,0,5,5,5v5,EV,0,1,0,478,1
32079,30,5,2,pass,,343,314,,-32,-77,-65,-77,5,33,0,,AHL,1/13/17,,1971,301971,311,325,343,339,316,319,208,213,221,226,232,240,311,208,0,5,5,5v5,EV,0,0,0,0,1
32082,30,5,2,pass,,343,319,,-71,77,-39,77,5,32,0,,AHL,1/13/17,,1982,301982,311,325,343,339,316,319,208,213,221,226,232,240,311,208,0,5,5,5v5,EV,0,0,0,0,1
32084,30,5,2,puck_recovery,,343,,,-71,77,,,5,0,0,,AHL,1/13/17,,1982,301982,311,325,343,339,316,319,208,213,221,226,232,240,311,208,0,5,5,5v5,EV,0,0,0,0,1
32086,30,5,2,blocked_shot,,319,213,,-58,15,-32,46,5,40.45985665,0,,AHL,1/13/17,,1984,301984,311,325,343,339,316,319,208,213,221,226,232,240,311,208,0,5,5,5v5,EV,0,0,0,0,1
32087,30,0,2,puck_recovery,,232,,,-39,0,,,5,0,0,,AHL,1/13/17,,1986,301986,311,325,343,339,316,319,208,213,221,226,232,240,311,208,0,5,5,5v5,EV,0,0,0,0,1
32089,30,0,2,zone_exit,skate,232,,,-84,-62,-26,77,5,150.6154043,0,,AHL,1/13/17,,1989,301989,311,325,343,339,316,319,208,213,221,226,232,240,311,208,0,5,5,5v5,EV,0,0,0,0,1
32091,30,0,2,zone_entry,skate,232,343,,26,31,,,5,0,0,,AHL,1/13/17,,1992,301992,311,325,343,332,316,319,208,213,221,226,232,240,311,208,0,5,5,5v5,EV,0,0,0,0,1
32093,30,0,2,giveaway_takeaway,,232,319,,58,31,,,5,0,0,,AHL,1/13/17,,1993,301993,311,325,343,332,316,319,208,213,221,226,232,240,311,208,0,5,5,5v5,EV,0,0,0,0,1
32095,30,5,2,zone_exit,chip,325,,,39,62,,,5,0,0,,AHL,1/13/17,,1994,301994,311,325,343,332,316,319,208,213,221,226,232,240,311,208,0,5,5,5v5,EV,0,0,0,0,1
32097,30,5,2,zone_entry,pass,325,213,332,39,46,-32,0,5,84.59905437,0,,AHL,1/13/17,,1996,301996,311,325,343,332,316,319,208,213,221,226,232,240,311,208,0,5,5,5v5,EV,0,0,0,0,1
32100,30,5,2,goal,,332,325,319,-71,-15,,,5,0,0,,AHL,1/13/17,,1998,301998,311,330,333,332,316,319,208,214,218,224,228,230,311,208,0,5,5,5v5,EV,0,1,0,1938,1
32724,30,0,3,zone_entry,chip,213,,,90,62,,,5,0,0,,AHL,1/13/17,,2804,302804,311,315,322,326,338,342,208,213,214,235,236,238,311,208,0,5,5,5v5,EV,0,0,0,0,1
32725,30,5,3,zone_exit,skate,315,,,-26,0,,,5,0,0,,AHL,1/13/17,,2809,302809,311,315,322,326,338,342,208,213,214,235,236,238,311,208,0,5,5,5v5,EV,0,0,0,0,1
32727,30,5,3,giveaway_takeaway,,315,226,,6,-62,,,5,0,0,,AHL,1/13/17,,2812,302812,311,315,322,326,338,342,208,213,214,235,236,238,311,208,0,5,5,5v5,EV,0,0,0,0,1
32730,30,0,3,faceoff,,240,330,,-65,-46,,,5,0,0,,AHL,1/13/17,,2815,302815,311,330,314,318,333,,208,213,232,226,240,218,311,208,0,5,4,5v4,PP,1,0,0,0,1
32732,30,5,3,penalty,boarding,315,236,,6,-77,,,5,0,0,,AHL,1/13/17,,2815,302815,311,330,314,318,333,,208,213,232,226,240,218,311,208,0,5,4,4v5,SH,0,0,0,0,1
32733,30,0,3,pass,,213,240,,-32,77,-58,92,5,30.01666204,0,,AHL,1/13/17,,2821,302821,311,330,314,318,333,,208,213,232,226,240,218,311,208,0,5,4,5v4,PP,0,0,0,0,1
32735,30,0,3,pass,,240,226,,-71,77,-90,46,5,36.35931793,0,,AHL,1/13/17,,2824,302824,311,330,314,318,333,,208,213,232,226,240,218,311,208,0,5,4,5v4,PP,0,0,0,0,1
32737,30,0,3,pass,,226,240,,-90,46,-65,92,5,52.35456045,0,,AHL,1/13/17,,2826,302826,311,330,314,318,333,,208,213,232,226,240,218,311,208,0,5,4,5v4,PP,0,0,0,0,1
32739,30,0,3,pass,,240,232,,-65,77,-52,15,5,63.34824386,0,,AHL,1/13/17,,2828,302828,311,330,314,318,333,,208,213,232,226,240,218,311,208,0,5,4,5v4,PP,0,0,0,0,1
32743,30,0,3,faceoff,,240,330,,0,0,,,5,0,0,,AHL,1/13/17,,2831,302831,311,330,316,319,332,335,208,213,232,226,240,221,311,208,0,5,5,5v5,EV,1,0,0,0,1
32744,30,0,3,goal,,232,240,226,-52,15,,,5,0,0,,AHL,1/13/17,,2831,302831,311,330,316,319,332,335,208,213,232,226,240,221,311,208,0,5,5,5v5,EV,0,1,0,2771,1
33544,33,5,1,zone_exit,skate,325,181,,-26,31,,,5,0,9,,AHL,12/9/16,,247,33247,309,325,336,344,316,318,169,198,191,188,181,179,309,169,0,5,5,5v5,EV,0,0,0,0,1
33545,33,5,1,giveaway_takeaway,,325,198,,26,15,,,5,0,9,,AHL,12/9/16,,249,33249,309,325,336,344,316,318,169,198,191,188,181,179,309,169,0,5,5,5v5,EV,0,0,0,0,1
33547,33,9,1,giveaway_takeaway,,198,316,,19,0,,,5,0,9,,AHL,12/9/16,,251,33251,309,325,336,344,316,318,169,198,191,188,181,179,309,169,0,5,5,5v5,EV,0,0,0,0,1
33549,33,5,1,pass,,316,318,,-65,-92,-90,62,5,156.0160248,9,,AHL,12/9/16,,254,33254,309,325,336,344,316,318,169,198,191,188,181,179,309,169,0,5,5,5v5,EV,0,0,0,0,1
33552,33,5,1,pass,,318,316,,-84,92,-97,0,5,92.91393867,9,,AHL,12/9/16,,257,33257,309,325,336,344,316,318,169,198,191,188,181,179,309,169,0,5,5,5v5,EV,0,0,0,0,1
33553,33,5,1,giveaway_takeaway,,316,179,,-77,-92,,,5,0,9,,AHL,12/9/16,,261,33261,309,325,336,344,316,318,169,198,191,188,181,179,309,169,0,5,5,5v5,EV,0,0,0,0,1
33555,33,9,1,giveaway_takeaway,,179,336,,-32,-92,,,5,0,9,,AHL,12/9/16,,263,33263,309,325,336,344,316,318,169,198,191,188,181,179,309,169,0,5,5,5v5,EV,0,0,0,0,1
33557,33,5,1,zone_exit,pass,336,179,344,-39,-77,-6,62,5,142.8635713,9,,AHL,12/9/16,,266,33266,309,325,336,344,316,318,169,198,191,188,181,179,309,169,0,5,5,5v5,EV,0,0,0,0,1
33560,33,5,1,zone_entry,pass,344,198,325,6,77,52,31,5,65.05382387,9,,AHL,12/9/16,,269,33269,309,325,336,344,316,318,169,198,191,188,181,179,309,169,0,5,5,5v5,EV,0,0,0,0,1
33562,33,5,1,shot,,325,,,84,0,,,5,0,9,,AHL,12/9/16,,271,33271,309,325,336,344,316,318,169,198,191,188,181,179,309,169,0,5,5,5v5,EV,0,0,0,0,1
33563,33,5,1,goal,,336,325,344,84,0,,,5,0,9,,AHL,12/9/16,,273,33273,309,313,316,331,339,332,169,198,191,188,170,176,309,169,0,5,5,5v5,EV,0,1,0,213,1
33576,33,5,1,pass,,313,316,,32,77,32,-46,5,123,9,,AHL,12/9/16,,287,33287,309,313,316,331,339,332,169,198,191,188,170,176,309,169,0,5,5,5v5,EV,0,0,0,0,1
33578,33,5,1,pass,,316,339,,32,-77,77,-92,5,47.4341649,9,,AHL,12/9/16,,290,33290,309,313,316,331,339,332,169,198,191,188,170,176,309,169,0,5,5,5v5,EV,0,0,0,0,1
33579,33,5,1,pass,,339,332,,65,-92,97,-31,5,68.8839604,9,,AHL,12/9/16,,291,33291,309,313,316,331,339,332,169,198,191,188,170,176,309,169,0,5,5,5v5,EV,0,0,0,0,1
33581,33,5,1,pass,,332,313,,97,15,26,92,5,104.7377678,9,,AHL,12/9/16,,298,33298,309,313,316,331,339,332,169,198,191,188,170,176,309,169,0,5,5,5v5,EV,0,0,0,0,1
33584,33,5,1,pass,,313,332,,45,92,90,92,5,45,9,,AHL,12/9/16,,303,33303,309,313,316,331,339,332,169,198,191,188,170,176,309,169,0,5,5,5v5,EV,0,0,0,0,1
33586,33,5,1,pass,,332,339,,90,77,97,62,5,16.55294536,9,,AHL,12/9/16,,312,33312,309,313,316,331,339,332,169,198,191,188,170,176,309,169,0,5,5,5v5,EV,0,0,0,0,1
33588,33,5,1,blocked_shot,,339,170,,77,62,71,77,5,16.15549442,9,,AHL,12/9/16,,314,33314,309,313,316,331,339,332,169,198,191,188,170,176,309,169,0,5,5,5v5,EV,0,0,0,0,1
33590,33,9,1,puck_recovery,,176,,,97,0,,,5,0,9,,AHL,12/9/16,,315,33315,309,313,316,331,339,344,169,198,191,188,170,176,309,169,0,5,5,5v5,EV,0,0,0,0,1
33591,33,9,1,giveaway_takeaway,,176,339,,97,-62,,,5,0,9,,AHL,12/9/16,,319,33319,309,313,316,331,339,344,169,198,191,188,170,176,309,169,0,5,5,5v5,EV,0,0,0,0,1
33593,33,5,1,pass,,339,316,,65,-92,26,-92,5,39,9,,AHL,12/9/16,,321,33321,309,313,316,331,339,344,169,198,191,188,170,176,309,169,0,5,5,5v5,EV,0,0,0,0,1
33595,33,5,1,goal,,316,339,,45,-62,,,5,0,9,,AHL,12/9/16,,327,33327,309,344,325,336,318,320,169,173,182,184,171,192,309,169,0,5,5,5v5,EV,0,1,0,267,1
33875,33,9,1,pass,,187,181,,13,0,26,15,5,19.84943324,9,,AHL,12/9/16,,692,33692,309,314,317,339,332,338,169,191,181,179,198,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
33877,33,9,1,pass,,181,191,,26,31,13,62,5,33.61547263,9,,AHL,12/9/16,,694,33694,309,314,317,339,332,338,169,191,181,179,198,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
33880,33,9,1,zone_entry,chip,191,317,,-19,92,,,5,0,9,,AHL,12/9/16,,695,33695,309,314,317,339,332,338,169,191,181,179,198,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
33882,33,9,1,hit,,198,314,,-90,77,,,5,0,9,,AHL,12/9/16,,697,33697,309,333,314,317,332,338,169,191,181,179,198,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
33883,33,9,1,puck_recovery,,187,,,-39,15,,,5,0,9,,AHL,12/9/16,,703,33703,309,333,314,317,338,326,169,191,198,187,171,173,309,169,0,5,5,5v5,EV,0,0,0,0,1
33886,33,9,1,pass,,187,171,,-32,-15,-39,-92,5,77.31752712,9,,AHL,12/9/16,,704,33704,309,333,314,317,338,326,169,191,198,187,171,173,309,169,0,5,5,5v5,EV,0,0,0,0,1
33888,33,5,1,hit,,326,171,,-32,-92,,,5,0,9,,AHL,12/9/16,,707,33707,309,333,314,317,338,326,169,191,198,187,171,173,309,169,0,5,5,5v5,EV,0,0,0,0,1
33889,33,9,1,giveaway_takeaway,,171,317,,-97,-31,,,5,0,9,,AHL,12/9/16,,709,33709,309,333,314,317,338,326,169,191,198,187,171,173,309,169,0,5,5,5v5,EV,0,0,0,0,1
33892,33,5,1,giveaway_takeaway,,317,191,,-97,-31,,,5,0,9,,AHL,12/9/16,,711,33711,309,333,314,317,338,326,169,191,198,187,171,173,309,169,0,5,5,5v5,EV,0,0,0,0,1
33893,33,9,1,pass,,191,187,,-90,-31,-84,-15,5,17.08800749,9,,AHL,12/9/16,,713,33713,309,333,313,316,340,330,169,171,173,188,202,204,309,169,0,5,5,5v5,EV,0,0,0,0,1
33896,33,9,1,goal,,187,191,,-84,-15,,,5,0,9,,AHL,12/9/16,,713,33713,309,333,313,316,340,330,169,171,173,188,202,204,309,169,0,5,5,5v5,EV,0,1,0,653,1
34020,33,9,1,puck_recovery,,173,,,-39,92,,,5,0,9,,AHL,12/9/16,,892,33892,309,344,318,320,340,,169,173,196,201,170,184,309,169,0,5,4,5v4,PP,0,0,0,0,1
34022,33,9,1,pass,,173,184,,-32,92,-77,92,5,45,9,,AHL,12/9/16,,893,33893,309,344,318,320,340,,169,173,196,201,170,184,309,169,0,5,4,5v4,PP,0,0,0,0,1
34024,33,9,1,pass,,184,201,,-97,31,-97,-31,5,62,9,,AHL,12/9/16,,896,33896,309,344,318,320,340,326,169,173,196,201,170,184,309,169,0,5,5,5v5,EV,0,0,0,0,1
34025,33,9,1,pass,,201,196,,-77,-31,-84,-15,5,17.4642492,9,,AHL,12/9/16,,898,33898,309,344,318,320,340,326,169,173,196,201,170,184,309,169,0,5,5,5v5,EV,0,0,0,0,1
34026,33,9,1,shot,,196,,,-84,-15,,,5,0,9,,AHL,12/9/16,,898,33898,309,344,318,320,340,326,169,173,196,201,170,184,309,169,0,5,5,5v5,EV,0,0,0,0,1
34029,33,5,1,puck_recovery,,340,,,-65,-62,,,5,0,9,,AHL,12/9/16,,899,33899,309,344,318,320,340,326,169,173,196,201,170,184,309,169,0,5,5,5v5,EV,0,0,0,0,1
34032,33,5,1,zone_exit,dump_change,340,201,,-39,-77,,,5,0,9,,AHL,12/9/16,,902,33902,309,344,318,320,340,326,169,173,196,201,170,184,309,169,0,5,5,5v5,EV,0,0,0,0,1
34033,33,5,1,giveaway_takeaway,,336,196,,-65,-92,,,5,0,9,,AHL,12/9/16,,908,33908,309,344,318,320,325,336,169,173,196,201,192,171,309,169,0,5,5,5v5,EV,0,0,0,0,1
34035,33,9,1,pass,,196,201,,-97,15,-97,0,5,15,9,,AHL,12/9/16,,911,33911,309,344,318,320,325,336,169,173,196,201,192,171,309,169,0,5,5,5v5,EV,0,0,0,0,1
34039,33,5,1,faceoff,,325,182,,0,0,,,5,0,9,,AHL,12/9/16,,914,33914,309,344,325,314,317,336,169,192,170,176,182,186,309,169,0,5,5,5v5,EV,1,0,0,0,1
34040,33,9,1,goal,,201,196,,-90,15,,,5,0,9,,AHL,12/9/16,,914,33914,309,344,325,314,317,336,169,192,170,176,182,186,309,169,0,5,5,5v5,EV,0,1,0,854,1
34042,33,5,1,pass,,314,317,,-45,0,-45,46,5,46,9,,AHL,12/9/16,,916,33916,309,344,325,314,317,336,169,192,170,176,182,186,309,169,0,5,5,5v5,EV,0,0,0,0,1
34044,33,5,1,zone_entry,chip,344,,,0,77,,,5,0,9,,AHL,12/9/16,,918,33918,309,344,325,314,317,336,169,192,170,176,182,186,309,169,0,5,5,5v5,EV,0,0,0,0,1
34045,33,5,1,zone_exit,pass,317,,344,-39,77,0,77,5,0,9,,AHL,12/9/16,,918,33918,309,344,325,314,317,336,169,192,170,176,182,186,309,169,0,5,5,5v5,EV,0,0,0,0,1
34048,33,9,1,giveaway_takeaway,,170,344,,90,-92,,,5,0,9,,AHL,12/9/16,,924,33924,309,344,325,314,317,336,169,192,170,176,182,186,309,169,0,5,5,5v5,EV,0,0,0,0,1
34049,33,5,1,shot,,344,,,77,15,,,5,0,9,,AHL,12/9/16,,926,33926,309,344,325,314,317,336,169,192,170,176,182,186,309,169,0,5,5,5v5,EV,0,0,0,0,1
34051,33,5,1,puck_recovery,,344,,,84,15,,,5,0,9,,AHL,12/9/16,,927,33927,309,344,325,314,317,336,169,192,170,176,182,186,309,169,0,5,5,5v5,EV,0,0,0,0,1
34053,33,5,1,goal,,344,,,84,15,,,5,0,9,,AHL,12/9/16,,928,33928,309,314,317,330,333,340,169,171,173,187,202,204,309,169,0,5,5,5v5,EV,0,1,0,868,1
34475,33,9,2,zone_entry,chip,173,,,0,-62,,,5,0,9,,AHL,12/9/16,,1535,331535,309,318,320,330,340,,169,173,202,187,188,204,309,169,0,5,4,5v4,PP,0,0,0,0,1
34478,33,9,2,pass,,187,204,,71,92,65,-92,5,184.0978001,9,,AHL,12/9/16,,1540,331540,309,318,320,330,340,,169,173,202,187,188,204,309,169,0,5,4,5v4,PP,0,0,0,0,1
34480,33,5,2,puck_recovery,,340,,,71,62,,,5,0,9,,AHL,12/9/16,,1545,331545,309,318,320,330,340,,169,173,202,187,188,204,309,169,0,5,4,4v5,SH,0,0,0,0,1
34482,33,5,2,zone_exit,dump_change,340,202,,71,92,,,5,0,9,,AHL,12/9/16,,1547,331547,309,318,320,330,340,,169,173,202,187,188,204,309,169,0,5,4,4v5,SH,0,0,0,0,1
34483,33,9,2,zone_entry,skate,202,,,26,77,,,5,0,9,,AHL,12/9/16,,1554,331554,309,318,316,333,339,,169,173,202,187,188,204,309,169,0,5,4,5v4,PP,0,0,0,0,1
34487,33,9,2,zone_exit,chip,176,328,,39,0,,,5,0,9,,AHL,12/9/16,,1561,331561,309,318,316,333,339,,169,173,202,187,188,204,309,169,0,5,4,5v4,PP,0,0,0,0,1
34488,33,9,2,giveaway_takeaway,,202,333,,39,77,,,5,0,9,,AHL,12/9/16,,1561,331561,309,318,316,333,339,,169,173,202,187,188,204,309,169,0,5,4,5v4,PP,0,0,0,0,1
34489,33,5,2,missed_shot,,339,,,-90,-31,,,5,0,9,,AHL,12/9/16,,1569,331569,309,316,333,339,314,,169,173,202,198,182,192,309,169,0,5,4,4v5,SH,0,0,0,0,1
34491,33,9,2,pass,,182,192,,6,15,13,77,5,62.39390996,9,,AHL,12/9/16,,1573,331573,309,316,333,339,314,,169,173,202,198,182,192,309,169,0,5,4,5v4,PP,0,0,0,0,1
34493,33,9,2,zone_entry,skate,192,,,26,46,,,5,0,9,,AHL,12/9/16,,1574,331574,309,316,333,339,314,,169,173,202,198,182,192,309,169,0,5,4,5v4,PP,0,0,0,0,1
34496,33,9,2,goal,,192,182,,71,46,,,5,0,9,,AHL,12/9/16,,1578,331578,309,316,333,339,314,,169,198,182,192,179,186,309,169,0,5,4,5v4,PP,0,1,0,1518,1
34855,33,9,2,missed_shot,,179,,,32,62,,,5,0,9,,AHL,12/9/16,,2100,332100,309,318,320,331,332,339,169,179,181,188,191,198,309,169,0,5,5,5v5,EV,0,0,0,0,1
34858,33,9,2,puck_recovery,,191,,,97,62,,,5,0,9,,AHL,12/9/16,,2102,332102,309,318,320,331,332,339,169,179,181,188,191,198,309,169,0,5,5,5v5,EV,0,0,0,0,1
34860,33,9,2,pass,,191,198,,97,62,97,0,5,62,9,,AHL,12/9/16,,2104,332104,309,318,320,331,332,339,169,179,181,188,191,198,309,169,0,5,5,5v5,EV,0,0,0,0,1
34862,33,9,2,pass,,198,191,,45,-92,90,-77,5,47.4341649,9,,AHL,12/9/16,,2107,332107,309,318,320,331,332,339,169,179,181,188,191,198,309,169,0,5,5,5v5,EV,0,0,0,0,1
34864,33,5,2,hit,,332,191,,90,-77,,,5,0,9,,AHL,12/9/16,,2109,332109,309,314,317,326,335,338,169,184,171,173,182,192,309,169,0,5,5,5v5,EV,0,0,0,0,1
34865,33,9,2,puck_recovery,,188,,,77,-77,,,5,0,9,,AHL,12/9/16,,2111,332111,309,314,317,326,335,338,169,184,171,173,182,192,309,169,0,5,5,5v5,EV,0,0,0,0,1
34868,33,9,2,pass,,188,181,,45,-62,39,-15,5,47.38143096,9,,AHL,12/9/16,,2112,332112,309,314,317,326,335,338,169,184,171,173,182,192,309,169,0,5,5,5v5,EV,0,0,0,0,1
34869,33,9,2,missed_shot,,181,,,39,-15,,,5,0,9,,AHL,12/9/16,,2113,332113,309,314,317,326,335,338,169,184,171,173,182,192,309,169,0,5,5,5v5,EV,0,0,0,0,1
34871,33,9,2,puck_recovery,,198,,,90,-15,,,5,0,9,,AHL,12/9/16,,2115,332115,309,314,317,326,335,338,169,184,171,173,182,192,309,169,0,5,5,5v5,EV,0,0,0,0,1
34874,33,9,2,pass,,198,191,,97,15,84,15,5,13,9,,AHL,12/9/16,,2116,332116,309,314,317,326,335,338,169,184,171,173,182,192,309,169,0,5,5,5v5,EV,0,0,0,0,1
34876,33,9,2,goal,,191,198,181,84,15,,,5,0,9,,AHL,12/9/16,,2119,332119,309,314,317,326,335,338,169,184,171,173,182,192,309,169,0,5,5,5v5,EV,0,1,0,2059,1
34926,33,9,2,pass,,176,170,,32,-62,32,62,5,124,9,,AHL,12/9/16,,2176,332176,309,313,316,330,333,340,169,170,176,202,204,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
34927,33,9,2,giveaway_takeaway,,170,333,,32,77,,,5,0,9,,AHL,12/9/16,,2178,332178,309,313,316,330,333,340,169,170,176,202,204,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
34930,33,5,2,pass,,333,330,,65,92,32,92,5,33,9,,AHL,12/9/16,,2180,332180,309,313,316,330,333,340,169,170,176,202,204,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
34931,33,5,2,pass,,330,313,,32,77,45,-15,5,92.91393867,9,,AHL,12/9/16,,2181,332181,309,313,316,330,333,340,169,170,176,202,204,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
34933,33,5,2,zone_exit,pass,313,202,340,39,-15,13,-31,5,30.52867504,9,,AHL,12/9/16,,2182,332182,309,313,316,330,333,340,169,170,176,202,204,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
34935,33,5,2,pass,,340,333,,0,-62,-13,-92,5,32.69556545,9,,AHL,12/9/16,,2185,332185,309,313,316,330,333,340,169,170,176,202,204,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
34937,33,5,2,zone_entry,pass,333,204,330,-13,-77,-32,-46,5,36.35931793,9,,AHL,12/9/16,,2186,332186,309,313,316,330,333,340,169,170,176,202,204,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
34939,33,5,2,pass,,330,313,,-52,-77,-32,-46,5,36.89173349,9,,AHL,12/9/16,,2189,332189,309,313,316,330,333,340,169,170,176,202,204,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
34942,33,5,2,shot,,313,,,-32,-62,,,5,0,9,,AHL,12/9/16,,2190,332190,309,313,316,330,333,340,169,170,176,202,204,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
34944,33,5,2,puck_recovery,,333,,,-77,15,,,5,0,9,,AHL,12/9/16,,2191,332191,309,313,316,330,333,340,169,170,176,202,204,187,309,169,0,5,5,5v5,EV,0,0,0,0,1
34946,33,5,2,goal,,333,313,330,-77,15,,,5,0,9,,AHL,12/9/16,,2194,332194,309,318,320,326,335,338,169,170,176,186,196,201,309,169,0,5,5,5v5,EV,0,1,0,2134,1
35497,33,9,3,puck_recovery,,188,,,-52,92,,,5,0,9,,AHL,12/9/16,,2949,332949,309,314,318,331,332,,169,170,187,188,204,202,309,169,0,5,4,5v4,PP,0,0,0,0,1
35500,33,9,3,pass,,188,170,,-58,92,-32,92,5,26,9,,AHL,12/9/16,,2950,332950,309,314,318,331,332,,169,170,187,188,204,202,309,169,0,5,4,5v4,PP,0,0,0,0,1
35501,33,9,3,pass,,170,188,,-32,77,-58,92,5,30.01666204,9,,AHL,12/9/16,,2952,332952,309,314,318,331,332,,169,170,187,188,204,202,309,169,0,5,4,5v4,PP,0,0,0,0,1
35504,33,9,3,pass,,188,187,,-58,92,-45,46,5,47.80167361,9,,AHL,12/9/16,,2953,332953,309,314,318,331,332,,169,170,187,188,204,202,309,169,0,5,4,5v4,PP,0,0,0,0,1
35505,33,9,3,pass,,187,188,,-45,46,-58,92,5,47.80167361,9,,AHL,12/9/16,,2954,332954,309,314,318,331,332,,169,170,187,188,204,202,309,169,0,5,4,5v4,PP,0,0,0,0,1
35508,33,9,3,pass,,188,170,,-58,92,-32,77,5,30.01666204,9,,AHL,12/9/16,,2955,332955,309,314,318,331,332,,169,170,187,188,204,202,309,169,0,5,4,5v4,PP,0,0,0,0,1
35510,33,9,3,pass,,170,188,,-32,77,-58,92,5,30.01666204,9,,AHL,12/9/16,,2956,332956,309,314,318,331,332,,169,170,187,188,204,202,309,169,0,5,4,5v4,PP,0,0,0,0,1
35511,33,9,3,pass,,188,202,,-52,92,-45,-77,5,169.1449083,9,,AHL,12/9/16,,2960,332960,309,314,318,331,332,,169,170,187,188,204,202,309,169,0,5,4,5v4,PP,0,0,0,0,1
35514,33,9,3,pass,,202,170,,-52,-62,-32,-15,5,51.07837116,9,,AHL,12/9/16,,2962,332962,309,314,318,331,332,,169,170,187,188,204,202,309,169,0,5,4,5v4,PP,0,0,0,0,1
35516,33,9,3,pass,,170,188,,-32,0,-65,62,5,70.23531875,9,,AHL,12/9/16,,2964,332964,309,314,318,331,332,,169,170,187,188,204,202,309,169,0,5,4,5v4,PP,0,0,0,0,1
35517,33,9,3,goal,,188,170,202,-65,62,,,5,0,9,,AHL,12/9/16,,2965,332965,309,314,318,331,332,,169,170,187,188,204,202,309,169,0,5,4,5v4,PP,0,1,0,2905,1
35564,33,5,3,pass,,344,313,,39,77,32,-15,5,92.26592004,9,,AHL,12/9/16,,3027,333027,309,313,325,336,340,344,169,171,173,191,198,,309,169,0,4,5,5v4,PP,0,0,0,0,1
35566,33,5,3,pass,,313,336,,32,0,45,-62,5,63.34824386,9,,AHL,12/9/16,,3029,333029,309,313,325,336,340,344,169,171,173,191,198,,309,169,0,4,5,5v4,PP,0,0,0,0,1
35567,33,5,3,shot,,336,,,52,-31,,,5,0,9,,AHL,12/9/16,,3030,333030,309,313,325,336,340,344,169,171,173,191,198,,309,169,0,4,5,5v4,PP,0,0,0,0,1
35570,33,5,3,puck_recovery,,340,,,84,-15,,,5,0,9,,AHL,12/9/16,,3031,333031,309,313,325,336,340,344,169,171,173,191,198,,309,169,0,4,5,5v4,PP,0,0,0,0,1
35572,33,5,3,shot,,340,,,84,0,,,5,0,9,,AHL,12/9/16,,3032,333032,309,313,325,336,340,344,169,171,173,191,198,,309,169,0,4,5,5v4,PP,0,0,0,0,1
35574,33,5,3,faceoff,,340,202,,65,-46,,,5,0,9,,AHL,12/9/16,,3034,333034,309,313,325,336,340,344,169,170,176,187,202,,309,169,0,4,5,5v4,PP,1,0,0,0,1
35575,33,5,3,pass,,325,313,,71,-46,32,-77,5,49.81967483,9,,AHL,12/9/16,,3035,333035,309,313,325,336,340,344,169,170,176,187,202,,309,169,0,4,5,5v4,PP,0,0,0,0,1
35577,33,5,3,pass,,313,344,,32,0,45,62,5,63.34824386,9,,AHL,12/9/16,,3038,333038,309,313,325,336,340,344,169,170,176,187,202,,309,169,0,4,5,5v4,PP,0,0,0,0,1
35579,33,5,3,shot,,344,,,39,62,,,5,0,9,,AHL,12/9/16,,3039,333039,309,313,325,336,340,344,169,170,176,187,202,,309,169,0,4,5,5v4,PP,0,0,0,0,1
35582,33,5,3,puck_recovery,,340,,,84,77,,,5,0,9,,AHL,12/9/16,,3040,333040,309,313,325,336,340,344,169,170,176,187,202,,309,169,0,4,5,5v4,PP,0,0,0,0,1
35584,33,5,3,goal,,340,344,313,84,15,,,5,0,9,,AHL,12/9/16,,3041,333041,309,313,325,336,340,344,169,170,176,187,202,,309,169,0,4,5,5v4,PP,0,1,0,2981,1
